Chemical name,LogS exp (mol/L),SMILES,Unnamed: 3,Unnamed: 4,Unnamed: 5,dmw,MW,ORISET,REF,FOLD,Predicted HFE from extra trees (kcal/mol),weight (g),can SMILES
Indapamide,-3.59,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,0,0,0,247.7,365.842,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.6,365.060090052,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
indazole,-2.16,c2ccc1[nH]ncc1c2 ,0,0,0,-247.7,118.139,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.57,118.053098192,c1ccc2[nH]ncc2c1
Indole,-1.52,c2ccc1[nH]ccc1c2,0,0,0,-1,117.151,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.65,117.057849224,c1ccc2[nH]ccc2c1
indoline,-1.04,c2ccc1NCCc1c2 ,0,0,0,2,119.167,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.58,119.073499288,c1ccc2c(c1)CCN2
Inosine,-1.23,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0,0,0,149.1,268.229,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-18.59,268.080769484,OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
Iodobenzene,-3.01,Ic1ccccc1,0,0,0,-64.2,204.01,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.82,203.94359816,Ic1ccccc1
Iodoethane,-1.6,CCI,0,0,0,-48,155.966,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-0.86,155.94359816,CCI
Iodofenphos,-6.62,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,0,0,0,257,413,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.25,411.835355106,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
Iodomethane,-1,CI,0,0,0,-271.1,141.939,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-0.89,141.927948096,CI
Ioxynil,-3.61,Oc1c(I)cc(C#N)cc1I,0,0,0,229,370.915,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.86,370.830409716,N#Cc1cc(I)c(O)c(I)c1
Ipazine,-3.79,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,0,0,0,-127.2,243.742,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.82,243.125073256,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
Isazofos,-3.66,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,0,0,0,70,313.747,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.21,313.041676714,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
Isobutyl acetate,-1.21,CC(C)COC(=O)C,0,0,0,-197.6,116.16,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.77,116.083729624,CC(=O)OCC(C)C
Isobutyl formate,-1.01,CC(C)COC=O,0,0,0,-14,102.133,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.96,102.06807956,CC(C)COC=O
Isobutylbenzene,-4.12,CC(C)Cc1ccccc1,0,0,0,32.1,134.222,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,0.16,134.109550448,CC(C)Cc1ccccc1
isocarbamid,-2.15,C1N(C(=O)NCC(C)C)C(=O)NC1,0,0,0,51,185.227,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.93,185.11642672,CC(C)CNC(=O)N1CCNC1=O
Isofenphos,-4.19,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0,0,0,160.2,345.401,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.84,345.116365878,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
isoguanine,-3.4,Nc1nc(O)nc2nc[nH]c12 ,0,0,0,-194.3,151.129,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-14.38,151.04940978,Nc1nc(O)nc2nc[nH]c12
Isopentyl acetate,-1.92,CC(C)CCOC(=O)C,0,0,0,-20.9,130.187,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.63,130.099379688,CC(=O)OCCC(C)C
Isopentyl formate,-1.52,CC(C)CCOC=O,0,0,0,-14,116.16,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.76,116.083729624,CC(C)CCOC=O
isophorone,-1.06,CC1=CC(=O)CC(C)(C)C1 ,0,0,0,22.1,138.21,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.2,138.104465068,CC1=CC(=O)CC(C)(C)C1
Isoprocarb,-2.86,CNC(=O)Oc1ccccc1C(C)C,0,0,0,55,193.246,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.44,193.11027872,CNC(=O)Oc1ccccc1C(C)C
Isopropalin,-6.49,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,0,0,0,116.1,309.366,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.61,309.168856216,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-]
Isopropyl acetate,-0.55,CC(C)OC(=O)C,0,0,0,-207.2,102.133,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.09,102.06807956,CC(=O)OC(C)C
Isopropyl formate,-0.63,CC(C)OC=O,0,0,0,-14,88.106,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.17,88.052429496,CC(C)OC=O
Isopropylbenzene ,-3.27,CC(C)c1ccccc1,0,0,0,32.1,120.195,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-0.77,120.093900384,CC(C)c1ccccc1
Isoquinoline,-1.45,c1ccc2cnccc2c1,0,0,0,9,129.162,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.65,129.057849224,c1ccc2cnccc2c1
karbutilate,-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,0,0,0,150.2,279.34,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.19,279.158291532,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1
kebuzone,-3.27,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0,0,0,43,322.364,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.98,322.131742436,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
Kepone,-5.26,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,0,0,0,168.3,490.639,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.2,485.68344142,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
Lactose,-0.24,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0,0,0,-148.3,342.297,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-22.25,342.116211524,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
L-arabinose,0.39,C1OC(O)C(O)C(O)C1O,0,0,0,-192.2,150.13,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-20.52,150.05282342,OC1COC(O)C(O)C1O
Lenacil,-4.59,O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,0,0,0,84.2,234.299,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.8,234.136827816,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2
linalool,-1.99,CC(C)=CCCC(O)(C)C=C,0,0,0,-80,154.253,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.81,154.135765196,C=CC(C)(O)CCC=C(C)C
Lindane,-4.64,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0,0,0,136.6,290.832,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.65,287.860066272,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
Malathion,-3.37,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0,0,0,39.5,330.364,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.2,330.036066958,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
Malonic acid diethylester,-0.82,CCOC(=O)CC(=O)OCC,0,0,0,-170.2,160.169,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6,160.073558864,CCOC(=O)CC(=O)OCC
m-Chloroaniline,-1.37,Nc1cccc(Cl)c1,0,0,0,-32.6,127.574,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.82,127.018876872,Nc1cccc(Cl)c1
m-Chlorobromobenzene,-3.21,Clc1cccc(Br)c1,0,0,0,63.9,191.455,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.55,189.918489908,Clc1cccc(Br)c1
m-Chloroiodobenzene,-3.55,Clc1cccc(I)c1,0,0,0,47,238.455,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.82,237.904625808,Clc1cccc(I)c1
m-Chloronitrobenzene ,-2.77,Clc1cccc(c1)N(=O)=O,0,0,0,-80.9,157.556,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.63,156.993056048,O=[N+]([O-])c1cccc(Cl)c1
Mebendazole,-3.88,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,0,0,0,137.7,295.298,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.71,295.095691276,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
Mecarbam,-2.52,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0,0,0,34.1,329.38,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.39,329.05205137,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC
meconin,-1.9,c1c(OC)c(OC)C2C(=O)OCC2c1,0,0,0,-133.2,196.202,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.9,196.073558864,COC1=C(OC)C2C(=O)OCC2C=C1
Medrogestone,-5.27,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,0,0,0,144.3,340.507,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.96,340.240230264,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
Mefenacet,-4.87,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,0,0,0,-42.1,298.367,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.26,298.077598688,CN(C(=O)COc1nc2ccccc2s1)c1ccccc1
Mefluidide,-3.24,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,0,0,0,11.9,310.297,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.64,310.059897936,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
megestrol acetate,-5.35,CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,0,0,0,74.2,384.516,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.61,384.230059504,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
Menadione,-3.03,CC2=CC(=O)c1ccccc1C2=O ,0,0,0,-212.3,172.183,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.95,172.052429496,CC1=CC(=O)c2ccccc2C1=O
menthol,-2.53,CC(C)C1CCC(C)CC1O ,0,0,0,-15.9,156.269,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.2,156.15141526,CC1CCC(C(C)C)C(O)C1
Menthone,-2.35,CC(C)C1CCC(C)CC1=O,0,0,0,-2,154.253,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.53,154.135765196,CC1CCC(C(C)C)C(=O)C1
mercaptobenzothiazole,-3.18,Sc2nc1ccccc1s2 ,0,0,0,13,167.258,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.83,166.98634116,Sc1nc2ccccc2s1
metalaxyl,-1.6,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,0,0,0,112.1,279.336,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.9,279.147058152,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
Methane,-0.9,C,0,0,0,-263.3,16.043,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2,16.031300128,C
Methanol,1.57,CO,0,0,0,16,32.042,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.11,32.026214748,CO
Methaqualone,-2.93,Cc1ccccc1n3c(C)nc2ccccc2c3=O,0,0,0,218.3,250.301,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.87,250.110613068,Cc1ccccc1-n1c(C)nc2ccccc2c1=O
metharbital,-2.23,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,0,0,0,-52.1,198.222,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.5,198.100442308,CCC1(CC)C(=O)NC(=O)N(C)C1=O
Methazole,-2.82,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,0,0,0,62.8,261.064,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.71,259.975547412,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O
Methoprene,-5.19,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,0,0,0,49.4,310.478,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.98,310.250794948,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
Methoproptryne,-2.93,COCCCNc1nc(NC(C)C)nc(SC)n1,0,0,0,-39.1,271.39,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.79,271.146681292,COCCCNc1nc(NC(C)C)nc(SC)n1
Methoxsalen,-3.66,COc2c1occc1cc3ccc(=O)oc23 ,0,0,0,-55.2,216.192,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.65,216.042258736,COc1c2occc2cc2ccc(=O)oc12
Methoxychlor,-6.89,COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,0,0,0,129.5,345.653,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.71,344.01376276,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
Methyl acetate,0.46,COC(=O)C,0,0,0,-271.6,74.079,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.32,74.036779432,COC(C)=O
Methyl acrylate,-0.22,COC(=O)C=C,0,0,0,12,86.09,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.16,86.036779432,C=CC(=O)OC
Methyl benzoate ,-1.85,COC(=O)c1ccccc1,0,0,0,50.1,136.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.63,136.052429496,COC(=O)c1ccccc1
Methyl butyl ether ,-0.99,CCCCOC,0,0,0,-48,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.2,88.088815004,CCCCOC
Methyl butyrate,-0.82,CCCOC(=O)CC,0,0,0,28,116.16,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.64,116.083729624,CCCOC(=O)CC
Methyl decanoate,-4.69,CCCCCCCCCC(=O)OC,0,0,0,70.1,186.295,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.63,186.161979944,CCCCCCCCCC(=O)OC
Methyl formate,0.58,COC=O,0,0,0,-126.2,60.052,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.78,60.021129368,COC=O
methyl gallate,-1.24,COC(=O)c1cc(O)c(O)c(O)c1 ,0,0,0,124.1,184.147,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-12.95,184.037173356,COC(=O)c1cc(O)c(O)c(O)c1
Methyl hexanoate,-1.87,CCCCCC(=O)OC,0,0,0,-54,130.187,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.49,130.099379688,CCCCCC(=O)OC
Methyl hydrazine,1.34,CNN,0,0,0,-84.1,46.073,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.31,46.053098192,CNN
methyl laurate,-4.69,CCCCCCCCCCCC(=O)OC,0,0,0,168.3,214.349,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.81,214.193280072,CCCCCCCCCCCC(=O)OC
methyl nicotinate,-0.46,COC(=O)c1cccnc1 ,0,0,0,-77.2,137.138,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.66,137.047678464,COC(=O)c1cccnc1
Methyl nonanoate,-3.38,CCCCCCCCC(=O)OC,0,0,0,35.1,172.268,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.53,172.14632988,CCCCCCCCC(=O)OC
Methyl octanoate,-3.17,CCCCCCCC(=O)OC,0,0,0,-14,158.241,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.39,158.130679816,CCCCCCCC(=O)OC
Methyl pentanoate,-1.36,CCCC(=O)OCC,0,0,0,-42.1,116.16,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.65,116.083729624,CCCC(=O)OCC
Methyl propionate,-0.14,CCC(=O)OC,0,0,0,-28.1,88.106,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.93,88.052429496,CCC(=O)OC
Methyl propyl ether ,-0.39,CCCOC,0,0,0,-14,74.123,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.98,74.07316494,CCCOC
Methyl t-butyl ether ,-0.24,COC(C)(C)C,0,0,0,14,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.21,88.088815004,COC(C)(C)C
Methylcyclohexane ,-3.85,CC1CCCCC1,0,0,0,10,98.189,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.71,98.109550448,CC1CCCCC1
Methylcyclopentane,-3.3,CC1CCCC1,0,0,0,-14,84.162,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.68,84.093900384,CC1CCCC1
Methyldymron,-3.35,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,0,0,0,184.2,268.36,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.6,268.15756326,CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1
methyltestosterone acetate,-5.28,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,0,0,0,76.1,344.495,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.6,344.235144884,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
methylthiouracil,-2.44,Cc1cc(=O)[nH]c(=S)[nH]1,0,0,0,-202.3,142.183,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-12.12,142.020083812,Cc1cc(=O)[nH]c(=S)[nH]1
Metolachlor,-2.73,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,0,0,0,141.6,283.799,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.29,283.133906624,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC
Metolcarb,-1.8,c1ccccc1(OC(=O)NC),0,0,0,-132.6,151.165,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.9,151.063328528,CNC(=O)Oc1ccccc1
Metoxuron,-2.56,COc1ccc(NC(=O)N(C)C)cc1Cl,0,0,0,77.5,228.679,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.33,228.066555336,COc1ccc(NC(=O)N(C)C)cc1Cl
Metribuzin,-2.25,CSc1nnc(c(=O)n1N)C(C)(C)C,0,0,0,-14.4,214.294,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-11.52,214.088832068,CSc1nnc(C(C)(C)C)c(=O)n1N
m-Fluorobromobenzene,-2.67,Fc1cccc(Br)c1,0,0,0,-39.3,175,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.25,173.948040448,Fc1cccc(Br)c1
Mirex,-6.8,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,0,0,0,370.5,545.546,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.76,539.62623216,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
m-Methylaniline,-0.85,Cc1cccc(N)c1,0,0,0,-438.4,107.156,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.67,107.073499288,Cc1cccc(N)c1
m-Nitroaniline,-2.19,Nc1cccc(c1)N(=O)=O,0,0,0,31,138.126,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.42,138.042927432,Nc1cccc([N+](=O)[O-])c1
m-Nitrophenol,-1.01,Oc1cccc(c1)N(=O)=O,0,0,0,1,139.11,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.62,139.02694302,O=[N+]([O-])c1cccc(O)c1
m-Nitrotoluene,-2.44,Cc1cccc(c1)N(=O)=O,0,0,0,-2,137.138,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.28,137.047678464,Cc1cccc([N+](=O)[O-])c1
Monolinuron,-2.57,CON(C)C(=O)Nc1ccc(Cl)cc1,0,0,0,77.5,214.652,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.38,214.050905272,CON(C)C(=O)Nc1ccc(Cl)cc1
Monotropitoside,-0.74,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,0,0,0,231.8,446.405,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-19.63,446.142426272,COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O
Monuron,-2.89,CN(C)C(=O)Nc1ccc(Cl)cc1,0,0,0,-247.8,198.653,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.13,198.055990652,CN(C)C(=O)Nc1ccc(Cl)cc1
Morin,-3.08,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,0,0,0,103.6,302.238,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-16.34,302.04265266,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
m-Xylene ,-2.82,Cc1cccc(C)c1,0,0,0,-196.1,106.168,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-0.84,106.07825032,Cc1cccc(C)c1
"N,N-Diethylaniline",-3.03,CCN(CC)c1ccccc1,0,0,0,43.1,149.237,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.33,149.12044948,CCN(CC)c1ccccc1
"N,N-Dimethylacetamide",1.11,CN(C)C(=O)C,0,0,0,-62.1,87.122,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.57,87.068413908,CC(=O)N(C)C
"N,N-Dimethylaniline",-1.92,CN(C)c1ccccc1,0,0,0,34.1,121.183,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.41,121.089149352,CN(C)c1ccccc1
Naled,-2.28,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0,0,0,259.6,380.784,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.35,377.782574894,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
Napropamide,-3.57,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,0,0,0,-109.4,271.36,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.19,271.157228912,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
Neburon,-4.77,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0,0,0,3.8,275.179,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.41,274.063968492,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
Nerol,-2.46,CC(C)=CCC/C(C)=C\CO,0,0,0,-120.9,154.253,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.62,154.135765196,CC(C)=CCC/C(C)=C\CO
N-Ethylaniline,-1.7,CCNc1ccccc1,0,0,0,-33.1,121.183,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.62,121.089149352,CCNc1ccccc1
Niclosamide,-4.7,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,0,0,0,205.9,327.123,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.19,325.986112096,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
nifuroxime,-2.19,ON=Cc1ccc(o1)N(=O)=O ,0,0,0,-171,156.097,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.74,156.017106608,O=[N+]([O-])c1ccc(C=NO)o1
Nimetazepam,-3.8,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,0,0,0,139.2,295.298,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.4,295.095691276,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
Niridazole,-3.22,O=C1NCCN1c2ncc(s2)N(=O)=O,0,0,0,-81.1,214.206,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-11.4,214.016061052,O=C1NCCN1c1ncc([N+](=O)[O-])s1
Nitrapyrin,-3.76,Clc1cccc(n1)C(Cl)(Cl)Cl,0,0,0,16.7,230.909,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.06,228.901959816,Clc1cccc(C(Cl)(Cl)Cl)n1
Nitrazepam,-3.8,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,0,0,0,50.4,281.271,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.85,281.080041212,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
Nitrobenzene,-1.8,O=N(=O)c1ccccc1,0,0,0,-158.2,123.111,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.12,123.0320284,O=[N+]([O-])c1ccccc1
